meta,protein,target
CIDs45489773,511145.b0160,0
CIDs45489773,511145.b3198,0
CIDs45489773,511145.b1740,0
CIDs45489773,511145.b3612,0
CIDs45489773,511145.b0934,0
CIDs45489773,511145.b2263,0
CIDs45489773,511145.b2796,0
CIDs45489773,511145.b2023,0
CIDs45489773,511145.b2533,0
CIDs45489773,511145.b4231,0
CIDs45489773,511145.b2407,0
CIDs45489773,511145.b2703,0
CIDs45489773,511145.b2091,0
CIDs45489773,511145.b3447,0
CIDs45489773,511145.b1634,0
CIDs45489773,511145.b4485,0
CIDs45489773,511145.b3738,0
CIDs45489773,511145.b4053,0
CIDs45489773,511145.b0452,0
CIDs45489773,511145.b3581,0
CIDs45489773,511145.b2975,0
CIDs45489773,511145.b3073,0
CIDs45489773,511145.b0997,0
CIDs45489773,511145.b1603,0
CIDs45489773,511145.b0243,0
CIDs45489773,511145.b2424,0
CIDs45489773,511145.b4291,0
CIDs45489773,511145.b4321,0
CIDs45489773,511145.b0241,0
CIDs45489773,511145.b2167,0
CIDs45489773,511145.b4073,0
CIDs45489773,511145.b2923,0
CIDs45489773,511145.b1478,0
CIDs45489773,511145.b2485,0
CIDs45489773,511145.b3281,0
CIDs45489773,511145.b3816,0
CIDs45489773,511145.b3790,0
CIDs45489773,511145.b1711,0
CIDs45489773,511145.b3182,0
CIDs45489773,511145.b1197,0
CIDs45489773,511145.b0469,0
CIDs45489773,511145.b2489,0
CIDs45489773,511145.b1901,0
CIDs45489773,511145.b4120,0
CIDs45489773,511145.b3631,0
CIDs45489773,511145.b2997,0
CIDs45489773,511145.b3458,0
CIDs45489773,511145.b3029,0
CIDs45489773,511145.b0729,0
CIDs45489773,511145.b0062,0
CIDs45489773,511145.b0351,0
CIDs45489773,511145.b0096,0
CIDs45489773,511145.b0194,0
CIDs45489773,511145.b2418,0
CIDs45489773,511145.b2422,0
CIDs45489773,511145.b0019,0
CIDs45489773,511145.b3370,0
CIDs45489773,511145.b1661,0
CIDs45489773,511145.b3605,0
CIDs45489773,511145.b1850,0
CIDs45489773,511145.b2287,0
CIDs45489773,511145.b2428,0
CIDs45489773,511145.b0312,0
CIDs45489773,511145.b0307,0
CIDs45489773,511145.b0860,0
CIDs45489773,511145.b1605,0
CIDs45489773,511145.b3626,0
CIDs45489773,511145.b1002,0
CIDs45489773,511145.b2917,0
CIDs45489773,511145.b2048,0
CIDs45489773,511145.b1521,0
CIDs45489773,511145.b2661,0
CIDs45489773,511145.b0886,0
CIDs45489773,511145.b0861,0
CIDs45489773,511145.b2926,0
CIDs45489773,511145.b0617,0
CIDs45489773,511145.b3737,0
CIDs45489773,511145.b0657,0
CIDs45489773,511145.b0839,0
CIDs45489773,511145.b4513,0
CIDs45489773,511145.b0978,0
CIDs45489773,511145.b1245,0
CIDs45489773,511145.b1646,0
CIDs45489773,511145.b3396,0
CIDs45489773,511145.b0155,0
CIDs45489773,511145.b0417,0
CIDs45489773,511145.b1363,0
CIDs45489773,511145.b3189,0
CIDs45489773,511145.b0171,0
CIDs45489773,511145.b2255,0
CIDs45489773,511145.b4077,0
CIDs45489773,511145.b0511,0
CIDs45489773,511145.b2288,0
CIDs45489773,511145.b4367,0
CIDs45489773,511145.b2964,0
CIDs45489773,511145.b3907,0
CIDs45489773,511145.b0508,0
CIDs45489773,511145.b2296,0
CIDs45489773,511145.b1388,0
CIDs45489773,511145.b4033,0
CIDs45489773,511145.b4036,0
CIDs45489773,511145.b3860,0
CIDs45489773,511145.b3437,0
CIDs45489773,511145.b4032,0
CIDs45489773,511145.b0431,0
CIDs45489773,511145.b1475,0
CIDs45489773,511145.b0524,0
CIDs45489773,511145.b2143,0
CIDs45489773,511145.b2499,0
CIDs45489773,511145.b1010,0
CIDs45489773,511145.b1291,0
CIDs45489773,511145.b4374,0
CIDs45489773,511145.b3063,0
CIDs45489773,511145.b3959,0
CIDs45489773,511145.b3925,0
CIDs45489773,511145.b0827,0
CIDs45489773,511145.b4015,0
CIDs45489773,511145.b1398,0
CIDs45489773,511145.b2835,0
CIDs45489773,511145.b2803,0
CIDs45489773,511145.b3744,0
CIDs45489773,511145.b2414,0
CIDs45489773,511145.b3124,0
CIDs45489773,511145.b2724,0
CIDs45489773,511145.b1710,0
CIDs45489773,511145.b3608,0
CIDs45489773,511145.b1243,0
CIDs45489773,511145.b0521,0
CIDs45489773,511145.b3475,0
CIDs45489773,511145.b3833,0
CIDs45489773,511145.b0595,0
CIDs45489773,511145.b3540,0
CIDs45489773,511145.b3748,0
CIDs45489773,511145.b2341,0
CIDs45489773,511145.b3429,0
CIDs45489773,511145.b0584,0
CIDs45489773,511145.b0723,0
CIDs45489773,511145.b2094,0
CIDs45489773,511145.b4301,0
CIDs45489773,511145.b3730,0
CIDs45489773,511145.b1900,0
CIDs45489773,511145.b2312,0
CIDs45489773,511145.b1692,0
CIDs45489773,511145.b3127,0
CIDs45489773,511145.b3564,0
CIDs45489773,511145.b1015,0
CIDs45489773,511145.b2463,0
CIDs45489773,511145.b3061,0
CIDs45489773,511145.b2722,0
CIDs45489773,511145.b3918,0
CIDs45489773,511145.b2564,0
CIDs45489773,511145.b2416,0
CIDs45489773,511145.b0736,0
CIDs45489773,511145.b0084,0
CIDs45489773,511145.b1319,0
CIDs45489773,511145.b2329,0
CIDs45489773,511145.b0763,0
CIDs45489773,511145.b4086,0
CIDs45489773,511145.b4477,0
CIDs45489773,511145.b2373,0
CIDs45489773,511145.b3826,0
CIDs45489773,511145.b1606,0
CIDs45489773,511145.b0784,0
CIDs45489773,511145.b0061,0
CIDs45489773,511145.b3359,0
CIDs45489773,511145.b4006,0
CIDs45489773,511145.b2308,0
CIDs45489773,511145.b1621,0
CIDs45489773,511145.b3449,0
CIDs45489773,511145.b2542,0
CIDs45489773,511145.b0593,0
CIDs45489773,511145.b3630,0
CIDs45489773,511145.b3568,0
CIDs45489773,511145.b2309,0
CIDs45489773,511145.b1059,0
CIDs45489773,511145.b2492,0
CIDs45489773,511145.b1054,0
CIDs45489773,511145.b2585,0
CIDs45489773,511145.b3870,0
CIDs45489773,511145.b2979,0
CIDs45489773,511145.b2411,0
CIDs45489773,511145.b1865,0
CIDs45489773,511145.b1126,0
CIDs45489773,511145.b3993,0
CIDs45489773,511145.b0512,0
CIDs45489773,511145.b3390,0
CIDs45489773,511145.b0134,0
CIDs45489773,511145.b0752,0
CIDs45489773,511145.b2307,0
CIDs45489773,511145.b4383,0
CIDs45489773,511145.b3374,0
CIDs45489773,511145.b0732,0
CIDs45489773,511145.b3126,0
CIDs45489773,511145.b2497,0
CIDs45489773,511145.b0131,0
CIDs45489773,511145.b3040,0
CIDs45489773,511145.b2131,0
CIDs45489773,511145.b2162,0
CIDs45489773,511145.b2242,0
CIDs45489773,511145.b4154,0
CIDs45489773,511145.b0433,0
CIDs45489773,511145.b0404,0
CIDs45489773,511145.b3824,0
CIDs45489773,511145.b0031,0
CIDs45489773,511145.b0972,0
CIDs45489773,511145.b1873,0
CIDs45489773,511145.b4031,0
CIDs45489773,511145.b1701,0
CIDs45489773,511145.b1469,0
CIDs45489773,511145.b4233,0
CIDs45489773,511145.b0908,0
CIDs45489773,511145.b0273,0
CIDs45489773,511145.b3619,0
CIDs45489773,511145.b2417,0
CIDs45489773,511145.b0484,0
CIDs45489773,511145.b1415,0
CIDs45489773,511145.b0428,0
CIDs45489773,511145.b2483,0
CIDs45489773,511145.b1298,0
CIDs45489773,511145.b3709,0
CIDs45489773,511145.b2481,0
CIDs45489773,511145.b1441,0
CIDs45489773,511145.b0350,0
CIDs45489773,511145.b2441,0
CIDs45489773,511145.b1897,0
CIDs45489773,511145.b1817,0
CIDs45489773,511145.b3941,0
CIDs45489773,511145.b3431,0
CIDs45489773,511145.b2472,0
CIDs45489773,511145.b3835,0
CIDs45489773,511145.b1247,0
CIDs45489773,511145.b2563,0
CIDs45489773,511145.b3671,0
CIDs45489773,511145.b2579,0
CIDs45489773,511145.b0572,0
CIDs45489773,511145.b4323,0
CIDs45489773,511145.b1805,0
CIDs45489773,511145.b3476,0
CIDs45489773,511145.b0930,0
CIDs45489773,511145.b1296,0
CIDs45489773,511145.b2210,0
CIDs45489773,511145.b4266,0
CIDs45489773,511145.b0698,0
CIDs45489773,511145.b3572,0
CIDs45489773,511145.b0589,0
CIDs45489773,511145.b2882,0
CIDs45489773,511145.b3945,0
CIDs45489773,511145.b0174,0
CIDs45489773,511145.b3161,0
CIDs45489773,511145.b0003,0
CIDs45489773,511145.b0507,0
CIDs45489773,511145.b1623,0
CIDs45489773,511145.b1325,0
CIDs45489773,511145.b4311,0
CIDs45489773,511145.b2297,0
CIDs45489773,511145.b3062,0
CIDs45489773,511145.b4055,0
CIDs45489773,511145.b3265,0
CIDs45489773,511145.b2889,0
CIDs45489773,511145.b1386,0
CIDs45489773,511145.b2039,0
CIDs45489773,511145.b3454,0
CIDs45489773,511145.b1912,0
CIDs45489773,511145.b1746,0
CIDs45489773,511145.b1723,0
CIDs45489773,511145.b3493,0
CIDs45489773,511145.b2133,0
CIDs45489773,511145.b1261,0
CIDs45489773,511145.b2738,0
CIDs45489773,511145.b4039,0
CIDs45489773,511145.b2149,0
CIDs45489773,511145.b4130,0
CIDs45489773,511145.b0767,0
CIDs45489773,511145.b2521,0
CIDs45489773,511145.b0414,0
CIDs45489773,511145.b2801,0
CIDs45489773,511145.b2903,0
CIDs45489773,511145.b3503,0
CIDs45489773,511145.b2388,0
CIDs45489773,511145.b2406,0
CIDs45489773,511145.b4041,0
CIDs45489773,511145.b0693,0
CIDs45489773,511145.b0179,0
CIDs45489773,511145.b4194,0
CIDs45489773,511145.b2156,0
CIDs45489773,511145.b3803,0
CIDs45489773,511145.b2224,0
CIDs45489773,511145.b3856,0
CIDs45489773,511145.b1681,0
CIDs45489773,511145.b0348,0
CIDs45489773,511145.b2415,0
CIDs45489773,511145.b2501,0
CIDs45489773,511145.b0526,0
CIDs45489773,511145.b2938,0
CIDs45489773,511145.b2281,0
CIDs45489773,511145.b0785,0
CIDs45489773,511145.b2201,0
CIDs45489773,511145.b2746,0
CIDs45489773,511145.b0628,0
CIDs45489773,511145.b3052,0
CIDs45489773,511145.b0030,0
CIDs45489773,511145.b2954,0
CIDs45489773,511145.b2690,0
CIDs45489773,511145.b1533,0
CIDs45489773,511145.b0721,0
CIDs45489773,511145.b2265,0
CIDs45489773,511145.b4237,0
CIDs45489773,511145.b4358,0
CIDs45489773,511145.b3736,0
CIDs45489773,511145.b1226,0
CIDs45489773,511145.b4227,0
CIDs45489773,511145.b0915,0
CIDs45489773,511145.b0679,0
CIDs45489773,511145.b3460,0
CIDs45489773,511145.b4040,0
CIDs45489773,511145.b4262,0
CIDs45489773,511145.b2904,0
CIDs45489773,511145.b1098,0
CIDs45489773,511145.b3451,0
CIDs45489773,511145.b0750,0
CIDs45489773,511145.b0578,0
CIDs45489773,511145.b3012,0
CIDs45489773,511145.b1704,0
CIDs45489773,511145.b4131,0
CIDs45489773,511145.b4267,0
CIDs45489773,511145.b0494,0
CIDs45489773,511145.b2744,0
CIDs45489773,511145.b3386,0
CIDs45489773,511145.b3997,0
CIDs45489773,511145.b1814,0
CIDs45489773,511145.b3541,0
CIDs45489773,511145.b4084,0
CIDs45489773,511145.b2019,0
CIDs45489773,511145.b0575,0
CIDs45489773,511145.b1714,0
CIDs45489773,511145.b0099,0
CIDs45489773,511145.b0314,0
CIDs45489773,511145.b0025,0
CIDs45489773,511145.b3624,0
CIDs45489773,511145.b1440,0
CIDs45489773,511145.b1225,0
CIDs45489773,511145.b2199,0
CIDs45489773,511145.b0038,0
CIDs45489773,511145.b2662,0
CIDs45489773,511145.b1486,0
CIDs45489773,511145.b2963,0
CIDs45489773,511145.b0425,0
CIDs45489773,511145.b1992,0
CIDs45489773,511145.b2234,0
CIDs45489773,511145.b3415,0
CIDs45489773,511145.b0654,0
CIDs45489773,511145.b0776,0
CIDs45489773,511145.b2514,0
CIDs45489773,511145.b2320,0
CIDs45489773,511145.b3565,0
CIDs45489773,511145.b0697,0
CIDs45489773,511145.b0830,0
CIDs45489773,511145.b0091,0
CIDs45489773,511145.b1094,0
CIDs45489773,511145.b2893,0
CIDs45489773,511145.b4395,0
CIDs45489773,511145.b1119,0
CIDs45489773,511145.b3691,0
CIDs45489773,511145.b2311,0
CIDs45489773,511145.b2552,0
CIDs45489773,511145.b1473,0
CIDs45489773,511145.b2223,0
CIDs45489773,511145.b2784,0
CIDs45489773,511145.b3622,0
CIDs45489773,511145.b3627,0
CIDs45489773,511145.b3650,0
CIDs45489773,511145.b4478,0
CIDs45489773,511145.b0692,0
CIDs45489773,511145.b2303,0
CIDs45489773,511145.b4381,0
CIDs45489773,511145.b0928,0
CIDs45489773,511145.b4287,0
CIDs45489773,511145.b3850,0
CIDs45489773,511145.b4161,0
CIDs45489773,511145.b0207,0
CIDs45489773,511145.b0115,0
CIDs45489773,511145.b0829,0
CIDs45489773,511145.b1095,0
CIDs45489773,511145.b1812,0
CIDs45489773,511145.b0365,0
CIDs45489773,511145.b3225,0
CIDs45489773,511145.b2436,0
CIDs45489773,511145.b2942,0
CIDs45489773,511145.b3059,0
CIDs45489773,511145.b3256,0
CIDs45489773,511145.b3632,0
CIDs45489773,511145.b0154,0
CIDs45489773,511145.b3784,0
CIDs45489773,511145.b2020,0
CIDs45489773,511145.b3600,0
CIDs45489773,511145.b0049,0
CIDs45489773,511145.b3917,0
CIDs45489773,511145.b0777,0
CIDs45489773,511145.b4035,0
CIDs45489773,511145.b4013,0
CIDs45489773,511145.b2034,0
CIDs45489773,511145.b3942,0
CIDs45489773,511145.b4265,0
CIDs45489773,511145.b1600,0
CIDs45489773,511145.b3125,0
CIDs45489773,511145.b2836,0
CIDs45489773,511145.b0630,0
CIDs45489773,511145.b0811,0
CIDs45489773,511145.b0368,0
CIDs45489773,511145.b0418,0
CIDs45489773,511145.b0182,0
CIDs45489773,511145.b2198,0
CIDs45489773,511145.b2254,0
CIDs45489773,511145.b0522,0
CIDs45489773,511145.b1207,0
CIDs45489773,511145.b3567,0
CIDs45489773,511145.b0826,0
CIDs45489773,511145.b2484,0
CIDs45489773,511145.b0896,0
CIDs45489773,511145.b3425,0
CIDs45489773,511145.b3177,0
CIDs45489773,511145.b1991,0
CIDs45489773,511145.b0594,0
CIDs45489773,511145.b1009,0
CIDs45489773,511145.b0124,0
CIDs45489773,511145.b2153,0
CIDs45489773,511145.b0415,0
CIDs45489773,511145.b3951,0
CIDs45489773,511145.b3403,0
CIDs45489773,511145.b2539,0
CIDs45489773,511145.b1390,0
CIDs45489773,511145.b2677,0
CIDs45489773,511145.b3825,0
CIDs45489773,511145.b0040,0
CIDs45489773,511145.b1761,0
CIDs45489773,511145.b0048,0
CIDs45489773,511145.b4169,0
CIDs45489773,511145.b2392,0
CIDs45489773,511145.b2704,0
CIDs45489773,511145.b0592,0
CIDs45489773,511145.b0072,0
CIDs45489773,511145.b4476,0
CIDs45489773,511145.b1680,0
CIDs45489773,511145.b1278,0
CIDs45489773,511145.b1638,0
CIDs45489773,511145.b3560,0
CIDs45489773,511145.b0751,0
CIDs45489773,511145.b1096,0
CIDs45489773,511145.b2129,0
CIDs45489773,511145.b2092,0
CIDs45489773,511145.b3653,0
CIDs45489773,511145.b3479,0
CIDs45489773,511145.b1215,0
CIDs45489773,511145.b1602,0
CIDs45489773,511145.b3946,0
CIDs45489773,511145.b3962,0
CIDs45489773,511145.b0459,0
CIDs45489773,511145.b0678,0
CIDs45489773,511145.b1589,0
CIDs45489773,511145.b1300,0
CIDs45489773,511145.b3058,0
CIDs45489773,511145.b3794,0
CIDs45489773,511145.b2286,0
CIDs45489773,511145.b1611,0
CIDs45489773,511145.b2600,0
CIDs45489773,511145.b4289,0
CIDs45489773,511145.b0674,0
CIDs45489773,511145.b0622,0
CIDs45489773,511145.b3213,0
CIDs45489773,511145.b3196,0
CIDs45489773,511145.b2751,0
CIDs45489773,511145.b3623,0
CIDs45489773,511145.b4019,0
CIDs45489773,511145.b2919,0
CIDs45489773,511145.b0381,0
CIDs45489773,511145.b0828,0
CIDs45489773,511145.b1748,0
CIDs45489773,511145.b4213,0
CIDs45489773,511145.b2095,0
CIDs45489773,511145.b3028,0
CIDs45489773,511145.b1719,0
CIDs45489773,511145.b0680,0
CIDs45489773,511145.b1326,0
CIDs45489773,511145.b4160,0
CIDs45489773,511145.b1637,0
CIDs45489773,511145.b2943,0
CIDs45489773,511145.b2780,0
CIDs45489773,511145.b0070,0
CIDs45489773,511145.b0954,0
CIDs45489773,511145.b1208,0
CIDs45489773,511145.b2947,0
CIDs45489773,511145.b2306,0
CIDs45489773,511145.b3089,0
CIDs45489773,511145.b2937,0
CIDs45489773,511145.b2344,0
CIDs45489773,511145.b4239,0
CIDs45489773,511145.b4094,0
CIDs45489773,511145.b0401,0
CIDs45489773,511145.b0073,0
CIDs45489773,511145.b1487,0
CIDs45489773,511145.b3616,0
CIDs45489773,511145.b0323,0
CIDs45489773,511145.b1872,0
CIDs45489773,511145.b3991,0
CIDs45489773,511145.b0907,0
CIDs45489773,511145.b3789,0
CIDs45489773,511145.b0367,0
CIDs45489773,511145.b0036,0
CIDs45489773,511145.b3456,0
CIDs45489773,511145.b0047,0
CIDs45489773,511145.b1732,0
CIDs45489773,511145.b4468,0
CIDs45489773,511145.b3666,0
CIDs45489773,511145.b1919,0
CIDs45489773,511145.b0308,0
CIDs45489773,511145.b0366,0
CIDs45489773,511145.b1377,0
CIDs45489773,511145.b4290,0
CIDs45489773,511145.b0755,0
CIDs45489773,511145.b4153,0
CIDs45489773,511145.b3290,0
CIDs45489773,511145.b0340,0
CIDs45489773,511145.b3412,0
CIDs45489773,511145.b4197,0
CIDs45489773,511145.b3588,0
CIDs45489773,511145.b1270,0
CIDs45489773,511145.b3480,0
CIDs45489773,511145.b4072,0
CIDs45489773,511145.b1636,0
CIDs45489773,511145.b1244,0
CIDs45489773,511145.b2920,0
CIDs45489773,511145.b0029,0
CIDs45489773,511145.b0973,0
CIDs45489773,511145.b1453,0
CIDs45489773,511145.b0849,0
CIDs45489773,511145.b2342,0
CIDs45489773,511145.b1329,0
CIDs45489773,511145.b0783,0
CIDs45489773,511145.b3034,0
CIDs45489773,511145.b3894,0
CIDs45489773,511145.b0893,0
CIDs45489773,511145.b4071,0
CIDs45489773,511145.b1198,0
CIDs00000175,511145.b3781,1
CIDs00000175,511145.b3371,0
CIDs00000175,511145.b3966,0
CIDs00000175,511145.b4240,0
CIDs00000175,511145.b0754,0
CIDs00000175,511145.b1744,1
CIDs00000175,511145.b0809,0
CIDs00000175,511145.b3909,0
CIDs00000175,511145.b2049,1
CIDs00000175,511145.b1483,0
CIDs00000175,511145.b3749,0
CIDs00000175,511145.b0910,0
CIDs00000175,511145.b2132,1
CIDs00000175,511145.b2721,0
CIDs00000175,511145.b0331,0
CIDs00000175,511145.b4054,0
CIDs00000175,511145.b0864,0
CIDs00000175,511145.b2022,0
CIDs00000175,511145.b2802,0
CIDs00000175,511145.b3809,1
CIDs00000175,511145.b3725,0
CIDs00000175,511145.b2029,1
CIDs00000175,511145.b4460,0
CIDs00000175,511145.b0109,0
CIDs00000175,511145.b1982,1
CIDs00000175,511145.b1378,0
CIDs00000175,511145.b0090,0
CIDs00000175,511145.b2797,0
CIDs00000175,511145.b0650,0
CIDs00000175,511145.b3117,1
CIDs00000175,511145.b4394,0
CIDs00000175,511145.b3500,0
CIDs00000175,511145.b0837,0
CIDs00000175,511145.b1488,0
CIDs00000175,511145.b2378,0
CIDs00000175,511145.b2482,0
CIDs00000175,511145.b0009,0
CIDs00000175,511145.b1927,1
CIDs00000175,511145.b1216,0
CIDs00000175,511145.b0813,0
CIDs00000175,511145.b0929,0
CIDs00000175,511145.b0185,0
CIDs00000175,511145.b0198,0
CIDs00000175,511145.b4192,1
CIDs00000175,511145.b0104,1
CIDs00000175,511145.b3621,0
CIDs00000175,511145.b2515,0
CIDs00000175,511145.b1090,0
CIDs00000175,511145.b0166,1
CIDs00000175,511145.b2935,0
CIDs00000175,511145.b0341,0
CIDs00000175,511145.b3426,0
CIDs00000175,511145.b3365,0
CIDs00000175,511145.b0996,0
CIDs00000175,511145.b0110,1
CIDs00000175,511145.b3788,0
CIDs00000175,511145.b1485,0
CIDs00000175,511145.b2155,0
CIDs00000175,511145.b3732,0
CIDs00000175,511145.b2883,1
CIDs00000175,511145.b1779,1
CIDs00000175,511145.b2476,1
CIDs00000175,511145.b2285,0
CIDs00000175,511145.b2169,0
CIDs00000175,511145.b3722,0
CIDs00000175,511145.b0764,0
CIDs00000175,511145.b2817,0
CIDs00000175,511145.b0120,0
CIDs00000175,511145.b3708,0
CIDs00000175,511145.b0612,0
CIDs00000175,511145.b1662,0
CIDs00000175,511145.b3368,1
CIDs00000175,511145.b3528,0
CIDs00000175,511145.b1249,0
CIDs00000175,511145.b3785,0
CIDs00000175,511145.b4079,0
CIDs00000175,511145.b1185,0
CIDs00000175,511145.b0463,0
CIDs00000175,511145.b4474,1
CIDs00000175,511145.b2150,1
CIDs00000175,511145.b3430,0
CIDs00000175,511145.b1288,0
CIDs00000175,511145.b3432,1
CIDs00000175,511145.b3952,0
CIDs00000175,511145.b2708,1
CIDs00000175,511145.b1193,0
CIDs00000175,511145.b0200,1
CIDs00000175,511145.b2498,0
CIDs00000175,511145.b2310,1
CIDs00000175,511145.b2204,0
CIDs00000175,511145.b0474,0
CIDs00000175,511145.b0086,0
CIDs00000175,511145.b0237,0
CIDs00000175,511145.b3844,0
CIDs00000175,511145.b3967,1
CIDs00000175,511145.b2582,1
CIDs00000175,511145.b0088,0
CIDs00000175,511145.b3008,0
CIDs00000175,511145.b0032,0
CIDs00000175,511145.b4177,0
CIDs00000175,511145.b3197,1
CIDs00000175,511145.b1773,1
CIDs00000175,511145.b4407,0
CIDs00000175,511145.b2257,0
CIDs00000175,511145.b0026,0
CIDs00000175,511145.b4268,0
CIDs00000175,511145.b3974,1
CIDs00000175,511145.b0066,0
CIDs00000175,511145.b1397,1
CIDs00000175,511145.b1592,0
CIDs00000175,511145.b2040,0
CIDs00000175,511145.b3610,0
CIDs00000175,511145.b1199,0
CIDs00000175,511145.b1210,0
CIDs00000175,511145.b2440,0
CIDs00000175,511145.b2458,1
CIDs00000175,511145.b2987,0
CIDs00000175,511145.b1587,1
CIDs00000175,511145.b0822,1
CIDs00000175,511145.b3546,0
CIDs00000175,511145.b0639,0
CIDs00000175,511145.b0068,0
CIDs00000175,511145.b2529,0
CIDs00000175,511145.b1302,1
CIDs00000175,511145.b0963,0
CIDs00000175,511145.b2988,1
CIDs00000175,511145.b4386,1
CIDs00000175,511145.b1092,0
CIDs00000175,511145.b3502,0
CIDs00000175,511145.b2283,0
CIDs00000175,511145.b2957,1
CIDs00000175,511145.b2243,0
CIDs00000175,511145.b4208,0
CIDs00000175,511145.b1818,0
CIDs00000175,511145.b0642,0
CIDs00000175,511145.b3958,0
CIDs00000175,511145.b2994,0
CIDs00000175,511145.b2026,0
CIDs00000175,511145.b2779,1
CIDs00000175,511145.b1801,0
CIDs00000175,511145.b0968,1
CIDs00000175,511145.b0727,0
CIDs00000175,511145.b0516,1
CIDs00000175,511145.b2279,0
CIDs00000175,511145.b3201,0
CIDs00000175,511145.b2256,0
CIDs00000175,511145.b3115,1
CIDs00000175,511145.b0085,0
CIDs00000175,511145.b1588,0
CIDs00000175,511145.b2425,0
CIDs00000175,511145.b1189,1
CIDs00000175,511145.b2423,0
CIDs00000175,511145.b1479,1
CIDs00000175,511145.b3629,0
CIDs00000175,511145.b2810,0
CIDs00000175,511145.b2487,0
CIDs00000175,511145.b2316,0
CIDs00000175,511145.b2276,0
CIDs00000175,511145.b0576,0
CIDs00000175,511145.b2530,0
CIDs00000175,511145.b0114,1
CIDs00000175,511145.b0446,0
CIDs00000175,511145.b4467,0
CIDs00000175,511145.b1262,1
CIDs00000175,511145.b3469,1
CIDs00000175,511145.b3640,1
CIDs00000175,511145.b0337,1
CIDs00000175,511145.b0071,0
CIDs00000175,511145.b1768,1
CIDs00000175,511145.b1702,1
CIDs00000175,511145.b1677,0
CIDs00000175,511145.b2500,0
CIDs00000175,511145.b2615,1
CIDs00000175,511145.b1693,1
CIDs00000175,511145.b4384,1
CIDs00000175,511145.b2478,1
CIDs00000175,511145.b2764,1
CIDs00000175,511145.b4244,0
CIDs00000175,511145.b2467,0
CIDs00000175,511145.b3517,0
CIDs00000175,511145.b1276,0
CIDs00000175,511145.b0662,0
CIDs00000175,511145.b4288,0
CIDs00000175,511145.b2277,0
CIDs00000175,511145.b1866,0
CIDs00000175,511145.b4087,0
CIDs00000175,511145.b0403,1
CIDs00000175,511145.b0505,0
CIDs00000175,511145.b1125,0
CIDs00000175,511145.b0186,0
CIDs00000175,511145.b3807,1
CIDs00000175,511145.b3200,0
CIDs00000175,511145.b2239,1
CIDs00000175,511145.b0347,0
CIDs00000175,511145.b0430,0
CIDs00000175,511145.b3956,1
CIDs00000175,511145.b3792,0
CIDs00000175,511145.b2147,1
CIDs00000175,511145.b0974,0
CIDs00000175,511145.b0394,0
CIDs00000175,511145.b2710,0
CIDs00000175,511145.b3867,0
CIDs00000175,511145.b0857,0
CIDs00000175,511145.b1264,0
CIDs00000175,511145.b1747,0
CIDs00000175,511145.b0774,0
CIDs00000175,511145.b0311,0
CIDs00000175,511145.b3972,0
CIDs00000175,511145.b0153,0
CIDs00000175,511145.b3551,1
CIDs00000175,511145.b3258,0
CIDs00000175,511145.b2486,0
CIDs00000175,511145.b1394,0
CIDs00000175,511145.b0180,0
CIDs00000175,511145.b2867,0
CIDs00000175,511145.b1012,0
CIDs00000175,511145.b2538,0
CIDs00000175,511145.b3786,1
CIDs00000175,511145.b1476,0
CIDs00000175,511145.b0523,1
CIDs00000175,511145.b2995,0
CIDs00000175,511145.b1011,1
CIDs00000175,511145.b1612,0
CIDs00000175,511145.b2465,0
CIDs00000175,511145.b2912,0
CIDs00000175,511145.b4471,0
CIDs00000175,511145.b1106,0
CIDs00000175,511145.b2262,0
CIDs00000175,511145.b2032,1
CIDs00000175,511145.b0477,1
CIDs00000175,511145.b3477,0
CIDs00000175,511145.b2435,1
CIDs00000175,511145.b1101,1
CIDs00000175,511145.b1524,0
CIDs00000175,511145.b0421,0
CIDs00000175,511145.b2874,1
CIDs00000175,511145.b0945,1
CIDs00000175,511145.b3639,0
CIDs00000175,511145.b3752,1
CIDs00000175,511145.b3772,0
CIDs00000175,511145.b0063,0
CIDs00000175,511145.b0517,0
